test loss regression,train loss regression,test loss classification,train loss classification,test MSE,train MSE,test acc,train acc
1.0597199434414506e-05,1.1246282156207599e-05,0.0007897276082076132,0.0008674971177242696,0.0007897276082076132,0.0008674971177242696,0.3239833414554596,0.6535000205039978
1.2259790897369385,0.9319276213645935,1.7342524528503418,1.0951570272445679,0.0003527473018039018,0.00037766669993288815,0.3606249988079071,0.8305000066757202
1.0225257028650958e-05,1.1845375411212444e-05,0.0003527473018039018,0.00037766669993288815,0.00022021669428795576,0.00022657033696305007,0.3770500123500824,0.8665000200271606
1.178519368171692,0.9035565257072449,1.689861536026001,0.7116298675537109,0.00015847683243919164,0.00017181356088258326,0.39516666531562805,0.8414999842643738
9.868846063909587e-06,9.926660823111888e-06,0.00022021669428795576,0.00022657033696305007,0.00012121001054765657,0.0001194635551655665,0.4328833222389221,0.8489999771118164
1.2098393440246582,0.8436270952224731,1.6508225202560425,0.6011183857917786,9.671811858424917e-05,9.848499030340463e-05,0.4516666531562805,0.8510000109672546
9.999622307077516e-06,1.1456355423433706e-05,0.00015847683243919164,0.00017181356088258326,7.91938291513361e-05,9.491320088272914e-05,0.4554666578769684,0.8550000190734863
1.1875149011611938,0.8712126016616821,1.545921802520752,0.6429646611213684,7.012335845502093e-05,6.65708357701078e-05,0.4716833233833313,0.8215000033378601
1.1298599929432385e-05,1.1796821127063595e-05,0.00012121001054765657,0.0001194635551655665,6.914124969625846e-05,6.275869236560538e-05,0.47542500495910645,0.8159999847412109
1.1675083637237549,0.8865644335746765,1.470625638961792,0.6080865263938904,5.63723333470989e-05,5.5471780797233805e-05,0.4731999933719635,0.7960000038146973
1.0734491297625937e-05,1.153591165348189e-05,9.671811858424917e-05,9.848499030340463e-05,5.241100370767526e-05,5.148839409230277e-05,0.45926666259765625,0.8144999742507935
1.1996277570724487,0.8676597476005554,1.3819047212600708,0.6115217804908752,4.427790918271057e-05,4.6372479118872434e-05,0.4907666742801666,0.7419999837875366
9.26913162402343e-06,9.600125849829055e-06,7.91938291513361e-05,9.491320088272914e-05,4.344283661339432e-05,4.616359365172684e-05,0.4845333397388458,0.7829999923706055
