test loss regression,train loss regression,test loss classification,train loss classification,test MSE,train MSE,test acc,train acc
1.5753564412079868e-05,1.6264889427475283e-05,0.0008715776057215407,0.0009343092940980568,0.0008715776057215407,0.0009343092940980568,0.31519416719675064,0.7952999949455262
1.2139488339424134,0.9083843916654587,1.820995706319809,0.7945542976260185,0.0004257402688381262,0.00045685624208999796,0.3547349974513054,0.8556250035762787
1.5210780020424863e-05,1.5833521456443122e-05,0.0004257402688381262,0.00045685624208999796,0.00027054509992012753,0.0002874178142519668,0.3820175021886826,0.8637750029563904
1.2125991463661194,0.9131713688373566,1.6975870192050935,0.6314228340983391,0.0001991809403989464,0.000214910590875661,0.3969608336687088,0.8516000002622605
1.5136681213334668e-05,1.6262779445241905e-05,0.00027054509992012753,0.0002874178142519668,0.0001556849827466067,0.00016471169583383017,0.41260374933481214,0.8489750027656555
1.212323886156082,0.9145240783691406,1.6065225720405578,0.5944754764437675,0.00012933279867866077,0.00013622845654026605,0.4248762518167496,0.8379249989986419
1.508247673882579e-05,1.5282514823411475e-05,0.0001991809403989464,0.000214910590875661,0.00011180179135408252,0.00011632563946477603,0.4391141667962074,0.8231500029563904
1.2126027166843414,0.9152701795101166,1.5599028944969178,0.6112576425075531,9.628048865124583e-05,0.00010078211780637503,0.4503808319568634,0.8164499968290329
1.5094302943907678e-05,1.5317689030780456e-05,0.0001556849827466067,0.00016471169583383017,8.568787015974521e-05,9.032930647663306e-05,0.4583329126238823,0.7959250032901763
1.2073841512203216,0.9045272409915924,1.5069066822528838,0.6110335975885391,7.657391724933405e-05,7.931718901090789e-05,0.4660541653633118,0.7952499985694885
1.5113925064724753e-05,1.5235690398185397e-05,0.00012933279867866077,0.00013622845654026605,7.009393411863129e-05,7.546011547674425e-05,0.4694620847702026,0.7762749999761581
1.212836217880249,0.914094477891922,1.4645702242851257,0.6334390759468078,6.387338453350822e-05,6.671279825241073e-05,0.4703629195690155,0.7766750007867813
1.4461896580542088e-05,1.506065709691029e-05,0.00011180179135408252,0.00011632563946477603,5.918702154303901e-05,6.247887013159925e-05,0.4731637492775917,0.7625500082969665
1.208142304420471,0.9154524564743042,1.4243610620498657,0.6598212361335755,5.4375731087930036e-05,5.7629724324215204e-05,0.4773375004529953,0.7621999949216842
1.4426843699766323e-05,1.4806610170126078e-05,9.628048865124583e-05,0.00010078211780637503,5.099363788758637e-05,5.3522381313086954e-05,0.4792187511920929,0.7583500027656556
1.2010896742343902,0.9279229938983917,1.3920491337776184,0.6681410521268845,4.829718473047251e-05,5.236132219579304e-05,0.4807899996638298,0.7540250033140182
1.3771910289506195e-05,1.3962188495497685e-05,8.568787015974521e-05,9.032930647663306e-05,4.4730070658260954e-05,4.6943013148847965e-05,0.48352416455745695,0.7539500057697296
1.2081297636032104,0.9097508430480957,1.365139365196228,0.7097397804260254,4.2260360714863054e-05,4.482977292354917e-05,0.4822562500834465,0.7439999997615814
1.3561294008468393e-05,1.3917716250944067e-05,7.657391724933405e-05,7.931718901090789e-05,4.003833018941805e-05,4.2458565440028905e-05,0.4850345849990845,0.738074991106987
1.1967222273349762,0.9279364138841629,1.3465228796005249,0.6974181354045867,3.802906667260686e-05,3.9605822894372975e-05,0.48678500205278397,0.7399500012397766
1.3522647395802779e-05,1.3848561229679035e-05,7.009393411863129e-05,7.546011547674425e-05,3.630934479588177e-05,3.778700229304377e-05,0.48478458523750306,0.7338499963283539
1.2114032566547395,0.9293248265981674,1.3324402868747711,0.736417493224144,3.430191445659147e-05,3.595584403228713e-05,0.48746833503246306,0.7308499991893769
1.3185163970774738e-05,1.3409934399533086e-05,6.387338453350822e-05,6.671279825241073e-05,3.326620353618637e-05,3.468565882940311e-05,0.489496248960495,0.7313999950885772
1.2099455714225769,0.9291119843721389,1.3305383622646332,0.7285329520702362,3.1970224972610596e-05,3.333195481900475e-05,0.49157666265964506,0.7233750104904175
1.3215166018198942e-05,1.3457472368827439e-05,5.918702154303901e-05,6.247887013159925e-05,3.0129425977065693e-05,3.170043601130601e-05,0.4925708338618279,0.720524999499321
1.205000650882721,0.9413315922021865,1.3131607055664063,0.7561969697475434,2.9120507497282234e-05,3.071525770792505e-05,0.49279541671276095,0.7160999923944473
1.3084084503134364e-05,1.3734491358263767e-05,5.4375731087930036e-05,5.7629724324215204e-05,2.8308856963121797e-05,2.9836297289875802e-05,0.4953716635704041,0.717875000834465
1.211879014968872,0.9485587894916534,1.3060689866542816,0.7569474935531616,2.709699583647307e-05,2.8431327245925785e-05,0.4963583365082741,0.7233500003814697
1.2913260206914856e-05,1.3425388942778227e-05,5.099363788758637e-05,5.3522381313086954e-05,2.6213521960016805e-05,2.750248968368396e-05,0.4956366688013077,0.7175499975681305
1.216026896238327,0.9562804162502289,1.2918930172920227,0.7630156129598618,2.520616608308046e-05,2.6087178775924257e-05,0.4982016757130623,0.7152749985456467
1.2844007324019913e-05,1.337565836365684e-05,4.829718473047251e-05,5.236132219579304e-05,2.4237690195150207e-05,2.5296920921391574e-05,0.4961666643619537,0.7190000057220459
1.2085725009441375,0.9423128634691238,1.2874531269073486,0.7744027584791183,2.359781256018323e-05,2.459156148688635e-05,0.4955820843577385,0.7118750035762786
1.2600154923347872e-05,1.2633324831767823e-05,4.4730070658260954e-05,4.6943013148847965e-05,2.3050499385135482e-05,2.4330396990990265e-05,0.4989133343100548,0.7104750037193298
1.204937505722046,0.9406842678785324,1.2807380914688111,0.769820648431778,2.22398562982562e-05,2.2998500935500487e-05,0.49925500005483625,0.7128250002861023
